# ReportTitle: Squalicum Creek Computed Discharge (cfs),,,
# Time-series Label: Computed Discharge Squalicum Creek,,,
# Location: West Street,,,
# UTC offset: (UTC-08:00) i.e. PST,,,
# Value units: ft^3/s,,,
# Value parameter: Discharge,,,
Data Source: City of Bellingham / Public Works / Operations / Plants / Laboratory,,,
Station Location:,"Lat/Lon hddd° mm' ss.s"" (NAD83)",,
1/29/2021 22:45,41.5,,
1/29/2021 23:00,39.8,,
1/29/2021 23:15,40.8,,
1/29/2021 23:30,39.5,,
1/29/2021 23:45,39.9,,
1/30/2021 0:00,40.0,,
1/30/2021 0:15,39.9,,
1/30/2021 0:30,41.2,,
1/30/2021 0:45,39.7,,
1/30/2021 1:00,39.5,,
1/30/2021 1:15,41.2,,
1/30/2021 1:30,40.0,,
1/30/2021 1:45,40.9,,
1/30/2021 2:00,39.9,,
1/30/2021 2:15,40.6,,
1/30/2021 2:30,40.1,,
1/30/2021 2:45,39.5,,
1/30/2021 3:00,40.8,,
1/30/2021 3:15,40.8,,
1/30/2021 3:30,40.0,,
1/30/2021 3:45,41.2,,
1/30/2021 4:00,40.8,,
1/30/2021 4:15,40.9,,
1/30/2021 4:30,39.0,,
1/30/2021 4:45,40.1,,
1/30/2021 5:00,39.8,,
1/30/2021 5:15,39.3,,
1/30/2021 5:30,40.4,,
1/30/2021 5:45,39.2,,
1/30/2021 6:00,39.9,,
1/30/2021 6:15,38.7,,
1/30/2021 6:30,40.5,,
1/30/2021 6:45,39.4,,
1/30/2021 7:00,40.4,,
1/30/2021 7:15,39.2,,
1/30/2021 7:30,39.7,,
1/30/2021 7:45,39.3,,
1/30/2021 8:00,40.1,,
1/30/2021 8:15,39.7,,
1/30/2021 8:30,40.2,,
1/30/2021 8:45,40.3,,
1/30/2021 9:00,39.4,,
1/30/2021 9:15,40.1,,
1/30/2021 9:30,39.4,,
1/30/2021 9:45,39.1,,
1/30/2021 10:00,39.1,,
1/30/2021 10:15,39.2,,
1/30/2021 10:30,39.5,,
1/30/2021 10:45,39.4,,
1/30/2021 11:00,39.7,,
1/30/2021 11:15,38.5,,
1/30/2021 11:30,38.7,,
1/30/2021 11:45,39.8,,
1/30/2021 12:00,39.2,,
1/30/2021 12:15,39.4,,
1/30/2021 12:30,39.8,,
1/30/2021 12:45,38.6,,
1/30/2021 13:00,39.8,,
1/30/2021 13:15,38.7,,
1/30/2021 13:30,39.3,,
1/30/2021 13:45,38.3,,
1/30/2021 14:00,37.6,,
1/30/2021 14:15,40.3,,
1/30/2021 14:30,38.7,,
1/30/2021 14:45,38.9,,
1/30/2021 15:00,39.2,,
1/30/2021 15:15,39.7,,
1/30/2021 15:30,39.9,,
1/30/2021 15:45,37.9,,
1/30/2021 16:00,39.8,,
1/30/2021 16:15,39.5,,
1/30/2021 16:30,39.1,,
1/30/2021 16:45,37.5,,
1/30/2021 17:00,38.1,,
1/30/2021 17:15,38.8,,
1/30/2021 17:30,39.6,,
1/30/2021 17:45,39.0,,
1/30/2021 18:00,39.2,,
1/30/2021 18:15,38.8,,
1/30/2021 18:30,39.2,,
1/30/2021 18:45,38.7,,
1/30/2021 19:00,39.1,,
1/30/2021 19:15,38.2,,
1/30/2021 19:30,38.3,,
1/30/2021 19:45,39.0,,
1/30/2021 20:00,37.9,,
1/30/2021 20:15,37.9,,
1/30/2021 20:30,37.7,,
1/30/2021 20:45,39.1,,
1/30/2021 21:00,39.2,,
1/30/2021 21:15,39.2,,
1/30/2021 21:30,39.2,,
1/30/2021 21:45,38.5,,
1/30/2021 22:00,38.4,,
1/30/2021 22:15,39.3,,
1/30/2021 22:30,39.2,,
1/30/2021 22:45,37.7,,
1/30/2021 23:00,38.5,,
1/30/2021 23:15,38.3,,
1/30/2021 23:30,38.1,,
1/30/2021 23:45,39.3,,
1/31/2021 0:00,38.6,,
1/31/2021 0:15,38.9,,
1/31/2021 0:30,39.1,,
1/31/2021 0:45,38.0,,
1/31/2021 1:00,37.8,,
1/31/2021 1:15,37.9,,
1/31/2021 1:30,37.6,,
1/31/2021 1:45,38.9,,
1/31/2021 2:00,38.8,,
1/31/2021 2:15,37.9,,
1/31/2021 2:30,39.2,,
1/31/2021 2:45,38.3,,
1/31/2021 3:00,38.6,,
1/31/2021 3:15,37.5,,
1/31/2021 3:30,38.6,,
1/31/2021 3:45,38.7,,
1/31/2021 4:00,36.8,,
1/31/2021 4:15,38.1,,
1/31/2021 4:30,38.5,,
1/31/2021 4:45,38.0,,
1/31/2021 5:00,37.4,,
1/31/2021 5:15,38.9,,
1/31/2021 5:30,38.0,,
1/31/2021 5:45,38.7,,
1/31/2021 6:00,38.5,,
1/31/2021 6:15,38.0,,
1/31/2021 6:30,38.2,,
1/31/2021 6:45,38.0,,
1/31/2021 7:00,38.0,,
1/31/2021 7:15,37.7,,
1/31/2021 7:30,37.7,,
1/31/2021 7:45,36.5,,
1/31/2021 8:00,37.7,,
1/31/2021 8:15,37.9,,
1/31/2021 8:30,40.0,,
1/31/2021 8:45,41.6,,
1/31/2021 9:00,44.2,,
1/31/2021 9:15,46.1,,
1/31/2021 9:30,47.4,,
1/31/2021 9:45,52.2,,
1/31/2021 10:00,56.2,,
1/31/2021 10:15,58.2,,
1/31/2021 10:30,62.1,,
1/31/2021 10:45,71.6,,
1/31/2021 11:00,82.5,,
1/31/2021 11:15,86.2,,
1/31/2021 11:30,85.1,,
1/31/2021 11:45,81.2,,
1/31/2021 12:00,86.9,,
1/31/2021 12:15,90.4,,
1/31/2021 12:30,94.9,,
1/31/2021 12:45,100.3,,
1/31/2021 13:00,103.5,,
1/31/2021 13:15,110.2,,
1/31/2021 13:30,112.9,,
1/31/2021 13:45,119.3,,
1/31/2021 14:00,120.9,,
1/31/2021 14:15,121.5,,
1/31/2021 14:30,119.6,,
1/31/2021 14:45,117.8,,
1/31/2021 15:00,119.7,,
1/31/2021 15:15,123.4,,
1/31/2021 15:30,127.6,,
1/31/2021 15:45,131.7,,
1/31/2021 16:00,137.3,,
1/31/2021 16:15,151.3,,
1/31/2021 16:30,158.6,,
1/31/2021 16:45,171.2,,
1/31/2021 17:00,183.8,,
1/31/2021 17:15,204.3,,
1/31/2021 17:30,222.2,,
1/31/2021 17:45,251.6,,
1/31/2021 18:00,276.8,,
1/31/2021 18:15,314.7,,
1/31/2021 18:30,322.1,,
1/31/2021 18:45,341.1,,
1/31/2021 19:00,350.4,,
1/31/2021 19:15,340.8,,
1/31/2021 19:30,351.0,,
1/31/2021 19:45,350.0,,
1/31/2021 20:00,352.0,,
1/31/2021 20:15,356.4,,
1/31/2021 20:30,367.3,,
1/31/2021 20:45,378.2,,
1/31/2021 21:00,390.8,,
1/31/2021 21:15,410.6,,
1/31/2021 21:30,433.5,,
1/31/2021 21:45,443.4,,
1/31/2021 22:00,463.1,,
1/31/2021 22:15,471.4,,
1/31/2021 22:30,488.4,,
1/31/2021 22:45,507.3,,
1/31/2021 23:00,511.9,,
1/31/2021 23:15,519.3,,
1/31/2021 23:30,519.3,,
1/31/2021 23:45,529.5,,
2/1/2021 0:00,538.4,,
2/1/2021 0:15,541.7,,
2/1/2021 0:30,551.1,,
2/1/2021 0:45,552.6,,
2/1/2021 1:00,555.4,,
2/1/2021 1:15,558.7,,
2/1/2021 1:30,569.0,,
2/1/2021 1:45,569.5,,
2/1/2021 2:00,582.5,,
2/1/2021 2:15,598.3,,
2/1/2021 2:30,623.5,,
2/1/2021 2:45,650.0,,
2/1/2021 3:00,683.4,,
2/1/2021 3:15,693.0,,
2/1/2021 3:30,688.6,,
2/1/2021 3:45,688.8,,
2/1/2021 4:00,708.8,,
2/1/2021 4:15,720.4,,
2/1/2021 4:30,715.1,,
2/1/2021 4:45,712.8,,
2/1/2021 5:00,710.7,,
2/1/2021 5:15,709.9,,
2/1/2021 5:30,719.1,,
2/1/2021 5:45,728.3,,
2/1/2021 6:00,732.8,,
2/1/2021 6:15,741.9,,
2/1/2021 6:30,745.6,,
2/1/2021 6:45,756.6,,
2/1/2021 7:00,774.6,,
2/1/2021 7:15,756.1,,
2/1/2021 7:30,768.7,,
2/1/2021 7:45,796.6,,
2/1/2021 8:00,823.1,,
2/1/2021 8:15,783.1,,
2/1/2021 8:30,777.9,,
2/1/2021 8:45,785.2,,
2/1/2021 9:00,819.5,,
2/1/2021 9:15,796.4,,
2/1/2021 9:30,797.5,,
2/1/2021 9:45,798.9,,
2/1/2021 10:00,802.2,,
2/1/2021 10:15,811.8,,
2/1/2021 10:30,803.6,,
2/1/2021 10:45,805.5,,
2/1/2021 11:00,798.4,,
2/1/2021 11:15,807.4,,
2/1/2021 11:30,772.5,,
2/1/2021 11:45,812.0,,
2/1/2021 12:00,824.6,,
2/1/2021 12:15,726.5,,
2/1/2021 12:30,791.6,,
2/1/2021 12:45,782.0,,
2/1/2021 13:00,716.4,,
2/1/2021 13:15,760.1,,
2/1/2021 13:30,778.4,,
2/1/2021 13:45,780.5,,
2/1/2021 14:00,786.5,,
2/1/2021 14:15,755.4,,
2/1/2021 14:30,791.3,,
2/1/2021 14:45,715.1,,
2/1/2021 15:00,710.6,,
2/1/2021 15:15,718.4,,
2/1/2021 15:30,730.0,,
2/1/2021 15:45,695.9,,
2/1/2021 16:00,706.0,,
2/1/2021 16:15,650.3,,
2/1/2021 16:30,691.7,,
2/1/2021 16:45,684.7,,
2/1/2021 17:00,691.6,,
2/1/2021 17:15,693.4,,
2/1/2021 17:30,671.5,,
2/1/2021 17:45,658.2,,
2/1/2021 18:00,656.4,,
2/1/2021 18:15,640.0,,
2/1/2021 18:30,628.7,,
2/1/2021 18:45,611.1,,
2/1/2021 19:00,616.5,,
2/1/2021 19:15,623.1,,
2/1/2021 19:30,572.1,,
2/1/2021 19:45,640.0,,
2/1/2021 20:00,619.8,,
2/1/2021 20:15,624.5,,
2/1/2021 20:30,572.4,,
2/1/2021 20:45,598.8,,
2/1/2021 21:00,595.8,,
2/1/2021 21:15,558.7,,
2/1/2021 21:30,545.6,,
2/1/2021 21:45,547.7,,
2/1/2021 22:00,552.7,,
2/1/2021 22:15,511.6,,
2/1/2021 22:30,545.3,,
2/1/2021 22:45,533.3,,
2/1/2021 23:00,489.6,,
2/1/2021 23:15,516.7,,
2/1/2021 23:30,509.6,,
2/1/2021 23:45,481.6,,
2/2/2021 0:00,468.2,,
2/2/2021 0:15,464.6,,
2/2/2021 0:30,448.6,,
2/2/2021 0:45,432.7,,
2/2/2021 1:00,436.1,,
2/2/2021 1:15,430.9,,
2/2/2021 1:30,452.2,,
2/2/2021 1:45,435.0,,
2/2/2021 2:00,441.4,,
2/2/2021 2:15,418.8,,
2/2/2021 2:30,408.4,,
2/2/2021 2:45,456.8,,
2/2/2021 3:00,457.7,,
2/2/2021 3:15,428.8,,
2/2/2021 3:30,415.3,,
2/2/2021 3:45,411.3,,
2/2/2021 4:00,405.3,,
2/2/2021 4:15,416.7,,
2/2/2021 4:30,398.8,,
2/2/2021 4:45,415.2,,
2/2/2021 5:00,422.3,,
2/2/2021 5:15,413.6,,
2/2/2021 5:30,417.6,,
2/2/2021 5:45,428.5,,
2/2/2021 6:00,398.6,,
2/2/2021 6:15,393.0,,
2/2/2021 6:30,421.7,,
2/2/2021 6:45,418.1,,
2/2/2021 7:00,426.0,,
2/2/2021 7:15,406.4,,
2/2/2021 7:30,404.9,,
2/2/2021 7:45,383.3,,
2/2/2021 8:00,403.0,,
2/2/2021 8:15,415.8,,
2/2/2021 8:30,392.5,,
2/2/2021 8:45,379.5,,
2/2/2021 9:00,382.8,,
2/2/2021 9:15,383.8,,
2/2/2021 9:30,375.4,,
2/2/2021 9:45,377.4,,
2/2/2021 10:00,357.0,,
2/2/2021 10:15,354.1,,
2/2/2021 10:30,361.9,,
2/2/2021 10:45,364.3,,
2/2/2021 11:00,357.2,,
2/2/2021 11:15,343.0,,
2/2/2021 11:30,328.5,,
2/2/2021 11:45,350.8,,
2/2/2021 12:00,345.0,,
2/2/2021 12:15,301.3,,
2/2/2021 12:30,306.1,,
2/2/2021 12:45,313.4,,
2/2/2021 13:00,323.3,,
2/2/2021 13:15,314.5,,
2/2/2021 13:30,319.1,,
2/2/2021 13:45,310.7,,
2/2/2021 14:00,300.0,,
2/2/2021 14:15,304.6,,
2/2/2021 14:30,302.9,,
2/2/2021 14:45,309.4,,
2/2/2021 15:00,316.8,,
2/2/2021 15:15,304.7,,
2/2/2021 15:30,301.3,,
2/2/2021 15:45,299.2,,
2/2/2021 16:00,299.0,,
2/2/2021 16:15,299.2,,
2/2/2021 16:30,293.6,,
2/2/2021 16:45,298.0,,
2/2/2021 17:00,287.3,,
2/2/2021 17:15,299.1,,
2/2/2021 17:30,283.6,,
2/2/2021 17:45,286.5,,
2/2/2021 18:00,301.8,,
2/2/2021 18:15,276.2,,
2/2/2021 18:30,300.4,,
2/2/2021 18:45,299.1,,
2/2/2021 19:00,277.9,,
2/2/2021 19:15,274.9,,
2/2/2021 19:30,287.4,,
2/2/2021 19:45,297.5,,
2/2/2021 20:00,277.9,,
2/2/2021 20:15,283.5,,
2/2/2021 20:30,291.0,,
2/2/2021 20:45,281.2,,
2/2/2021 21:00,281.7,,
2/2/2021 21:15,274.8,,
2/2/2021 21:30,277.9,,
2/2/2021 21:45,266.0,,
2/2/2021 22:00,266.0,,
2/2/2021 22:15,264.7,,
2/2/2021 22:30,256.8,,
2/2/2021 22:45,262.9,,
2/2/2021 23:00,259.0,,
2/2/2021 23:15,258.3,,
2/2/2021 23:30,257.4,,
2/2/2021 23:45,246.2,,
2/3/2021 0:00,248.6,,
2/3/2021 0:15,256.8,,
2/3/2021 0:30,241.0,,
2/3/2021 0:45,252.5,,
2/3/2021 1:00,225.2,,
2/3/2021 1:15,232.9,,
2/3/2021 1:30,236.3,,
2/3/2021 1:45,239.0,,
2/3/2021 2:00,236.7,,
2/3/2021 2:15,215.7,,
2/3/2021 2:30,218.3,,
2/3/2021 2:45,222.0,,
2/3/2021 3:00,228.0,,
2/3/2021 3:15,203.3,,
2/3/2021 3:30,220.0,,
2/3/2021 3:45,223.0,,
2/3/2021 4:00,204.8,,
2/3/2021 4:15,199.2,,
2/3/2021 4:30,196.1,,
2/3/2021 4:45,203.4,,
2/3/2021 5:00,208.4,,
2/3/2021 5:15,200.7,,
2/3/2021 5:30,191.7,,
2/3/2021 5:45,201.4,,
2/3/2021 6:00,190.4,,
2/3/2021 6:15,184.9,,
2/3/2021 6:30,188.8,,
2/3/2021 6:45,190.6,,
2/3/2021 7:00,182.1,,
2/3/2021 7:15,192.1,,
2/3/2021 7:30,189.1,,
2/3/2021 7:45,184.5,,
2/3/2021 8:00,206.5,,
2/3/2021 8:15,207.6,,
2/3/2021 8:30,185.2,,
2/3/2021 8:45,184.1,,
2/3/2021 9:00,168.9,,
2/3/2021 9:15,166.9,,
2/3/2021 9:30,172.5,,
2/3/2021 9:45,167.9,,
2/3/2021 10:00,172.3,,
2/3/2021 10:15,172.8,,
2/3/2021 10:30,165.8,,
2/3/2021 10:45,166.5,,
2/3/2021 11:00,168.7,,
2/3/2021 11:15,174.3,,
2/3/2021 11:30,162.3,,
2/3/2021 11:45,159.3,,
2/3/2021 12:00,158.7,,
2/3/2021 12:15,157.5,,
2/3/2021 12:30,158.2,,
2/3/2021 12:45,150.2,,
2/3/2021 13:00,155.8,,
2/3/2021 13:15,155.1,,
2/3/2021 13:30,147.2,,
2/3/2021 13:45,149.0,,
2/3/2021 14:00,148.9,,
2/3/2021 14:15,157.3,,
2/3/2021 14:30,158.9,,
2/3/2021 14:45,153.4,,
2/3/2021 15:00,151.8,,
2/3/2021 15:15,159.6,,
2/3/2021 15:30,153.3,,
2/3/2021 15:45,156.6,,
2/3/2021 16:00,147.6,,
2/3/2021 16:15,146.3,,
2/3/2021 16:30,150.2,,
2/3/2021 16:45,155.1,,
2/3/2021 17:00,151.1,,
2/3/2021 17:15,150.5,,
2/3/2021 17:30,139.6,,
2/3/2021 17:45,142.8,,
2/3/2021 18:00,143.5,,
2/3/2021 18:15,143.3,,
2/3/2021 18:30,146.3,,
2/3/2021 18:45,147.1,,
2/3/2021 19:00,144.5,,
2/3/2021 19:15,138.8,,
2/3/2021 19:30,142.5,,
2/3/2021 19:45,136.9,,
2/3/2021 20:00,141.3,,
2/3/2021 20:15,143.6,,
2/3/2021 20:30,138.4,,
2/3/2021 20:45,139.3,,
2/3/2021 21:00,132.7,,
2/3/2021 21:15,135.0,,
2/3/2021 21:30,126.8,,
2/3/2021 21:45,139.3,,
2/3/2021 22:00,135.7,,
2/3/2021 22:15,135.8,,
2/3/2021 22:30,131.7,,
2/3/2021 22:45,130.9,,
2/3/2021 23:00,134.7,,
2/3/2021 23:15,130.5,,
2/3/2021 23:30,128.0,,
2/3/2021 23:45,127.8,,
2/4/2021 0:00,135.2,,
2/4/2021 0:15,138.0,,
2/4/2021 0:30,130.1,,
2/4/2021 0:45,126.1,,
2/4/2021 1:00,125.9,,
2/4/2021 1:15,123.9,,
2/4/2021 1:30,130.3,,
2/4/2021 1:45,130.7,,
2/4/2021 2:00,130.5,,
2/4/2021 2:15,126.6,,
2/4/2021 2:30,133.3,,
2/4/2021 2:45,133.6,,
2/4/2021 3:00,133.3,,
2/4/2021 3:15,134.2,,
2/4/2021 3:30,135.4,,
2/4/2021 3:45,132.2,,
2/4/2021 4:00,132.3,,
2/4/2021 4:15,132.7,,
2/4/2021 4:30,130.1,,
2/4/2021 4:45,129.5,,
2/4/2021 5:00,129.1,,
2/4/2021 5:15,128.8,,
2/4/2021 5:30,132.8,,
2/4/2021 5:45,128.5,,
2/4/2021 6:00,133.1,,
2/4/2021 6:15,134.8,,
2/4/2021 6:30,123.2,,
2/4/2021 6:45,125.6,,
2/4/2021 7:00,129.0,,
2/4/2021 7:15,131.4,,
2/4/2021 7:30,129.3,,
2/4/2021 7:45,128.5,,
2/4/2021 8:00,129.2,,
2/4/2021 8:15,128.5,,
2/4/2021 8:30,131.8,,
2/4/2021 8:45,130.8,,
2/4/2021 9:00,130.8,,
2/4/2021 9:15,131.8,,
2/4/2021 9:30,130.9,,
2/4/2021 9:45,136.3,,
2/4/2021 10:00,138.1,,
2/4/2021 10:15,139.2,,
2/4/2021 10:30,129.9,,
2/4/2021 10:45,138.6,,
2/4/2021 11:00,138.3,,
2/4/2021 11:15,136.9,,
2/4/2021 11:30,135.3,,
2/4/2021 11:45,135.5,,
2/4/2021 12:00,135.6,,
2/4/2021 12:15,136.6,,
2/4/2021 12:30,137.0,,
2/4/2021 12:45,142.2,,
2/4/2021 13:00,141.2,,
2/4/2021 13:15,144.7,,
2/4/2021 13:30,138.7,,
2/4/2021 13:45,145.2,,
2/4/2021 14:00,139.3,,
2/4/2021 14:15,141.7,,
2/4/2021 14:30,144.0,,
2/4/2021 14:45,143.3,,
2/4/2021 15:00,143.0,,
2/4/2021 15:15,145.2,,
2/4/2021 15:30,146.6,,
2/4/2021 15:45,140.3,,
2/4/2021 16:00,142.0,,
2/4/2021 16:15,146.6,,
2/4/2021 16:30,152.8,,
2/4/2021 16:45,159.3,,
2/4/2021 17:00,161.4,,
2/4/2021 17:15,165.4,,
2/4/2021 17:30,161.7,,
2/4/2021 17:45,157.2,,
2/4/2021 18:00,159.3,,
2/4/2021 18:15,158.0,,
2/4/2021 18:30,164.3,,
2/4/2021 18:45,162.3,,
2/4/2021 19:00,164.2,,
2/4/2021 19:15,171.9,,
2/4/2021 19:30,168.6,,
2/4/2021 19:45,168.0,,
2/4/2021 20:00,170.7,,
2/4/2021 20:15,168.6,,
2/4/2021 20:30,172.3,,
2/4/2021 20:45,171.8,,
2/4/2021 21:00,171.2,,
2/4/2021 21:15,169.7,,
2/4/2021 21:30,169.8,,
2/4/2021 21:45,179.6,,
2/4/2021 22:00,176.5,,
2/4/2021 22:15,185.2,,
2/4/2021 22:30,181.1,,
2/4/2021 22:45,177.5,,
2/4/2021 23:00,186.7,,
2/4/2021 23:15,180.7,,
2/4/2021 23:30,155.6,,
2/4/2021 23:45,157.8,,
2/5/2021 0:00,165.1,,
2/5/2021 0:15,172.1,,
2/5/2021 0:30,170.9,,
2/5/2021 0:45,166.0,,
2/5/2021 1:00,178.3,,
2/5/2021 1:15,155.1,,
2/5/2021 1:30,180.5,,
2/5/2021 1:45,165.0,,
2/5/2021 2:00,195.7,,
2/5/2021 2:15,158.4,,
2/5/2021 2:30,183.0,,
2/5/2021 2:45,189.7,,
2/5/2021 3:00,188.2,,
2/5/2021 3:15,184.0,,
2/5/2021 3:30,179.9,,
2/5/2021 3:45,181.2,,
2/5/2021 4:00,182.0,,
2/5/2021 4:15,177.4,,
2/5/2021 4:30,152.9,,
2/5/2021 4:45,162.3,,
2/5/2021 5:00,169.6,,
2/5/2021 5:15,169.3,,
2/5/2021 5:30,174.6,,
2/5/2021 5:45,181.5,,
2/5/2021 6:00,171.8,,
2/5/2021 6:15,169.7,,
2/5/2021 6:30,161.8,,
2/5/2021 6:45,174.6,,
2/5/2021 7:00,168.1,,
2/5/2021 7:15,172.2,,
2/5/2021 7:30,161.9,,
2/5/2021 7:45,166.4,,
2/5/2021 8:00,163.9,,
2/5/2021 8:15,168.2,,
2/5/2021 8:30,152.5,,
2/5/2021 8:45,165.8,,
2/5/2021 9:00,157.3,,
2/5/2021 9:15,159.3,,
2/5/2021 9:30,167.5,,
2/5/2021 9:45,155.2,,
2/5/2021 10:00,161.0,,
2/5/2021 10:15,153.6,,
2/5/2021 10:30,154.4,,
2/5/2021 10:45,147.5,,
2/5/2021 11:00,156.2,,
2/5/2021 11:15,161.4,,
2/5/2021 11:30,156.3,,
2/5/2021 11:45,148.3,,
2/5/2021 12:00,152.1,,
2/5/2021 12:15,151.0,,
2/5/2021 12:30,154.0,,
2/5/2021 12:45,146.1,,
2/5/2021 13:00,154.8,,
2/5/2021 13:15,145.5,,
2/5/2021 13:30,151.6,,
2/5/2021 13:45,144.2,,
2/5/2021 14:00,147.6,,
2/5/2021 14:15,140.0,,
2/5/2021 14:30,140.2,,
2/5/2021 14:45,134.5,,
2/5/2021 15:00,148.9,,
2/5/2021 15:15,133.9,,
2/5/2021 15:30,134.8,,
2/5/2021 15:45,135.7,,
2/5/2021 16:00,134.2,,
2/5/2021 16:15,138.0,,
2/5/2021 16:30,132.8,,
2/5/2021 16:45,136.5,,
2/5/2021 17:00,139.0,,
2/5/2021 17:15,134.5,,
2/5/2021 17:30,134.8,,
2/5/2021 17:45,131.1,,
2/5/2021 18:00,130.2,,
2/5/2021 18:15,128.1,,
2/5/2021 18:30,129.6,,
2/5/2021 18:45,126.0,,
2/5/2021 19:00,124.9,,
2/5/2021 19:15,133.4,,
2/5/2021 19:30,131.0,,
2/5/2021 19:45,131.1,,
2/5/2021 20:00,126.5,,
2/5/2021 20:15,119.7,,
2/5/2021 20:30,121.6,,
2/5/2021 20:45,126.6,,
2/5/2021 21:00,131.6,,
2/5/2021 21:15,120.1,,
2/5/2021 21:30,126.8,,
2/5/2021 21:45,126.3,,
2/5/2021 22:00,117.6,,
2/5/2021 22:15,128.2,,
2/5/2021 22:30,129.3,,
2/5/2021 22:45,119.4,,
2/5/2021 23:00,121.2,,
2/5/2021 23:15,124.4,,
2/5/2021 23:30,123.5,,
2/5/2021 23:45,121.8,,
2/6/2021 0:00,120.6,,
2/6/2021 0:15,126.6,,
2/6/2021 0:30,117.0,,
2/6/2021 0:45,119.9,,
2/6/2021 1:00,119.1,,
2/6/2021 1:15,115.4,,
2/6/2021 1:30,113.1,,
2/6/2021 1:45,119.8,,
2/6/2021 2:00,117.2,,
2/6/2021 2:15,114.0,,
2/6/2021 2:30,115.0,,
2/6/2021 2:45,116.5,,
2/6/2021 3:00,116.2,,
2/6/2021 3:15,115.5,,
2/6/2021 3:30,113.6,,
2/6/2021 3:45,116.7,,
2/6/2021 4:00,117.8,,
2/6/2021 4:15,111.5,,
2/6/2021 4:30,112.5,,
2/6/2021 4:45,116.1,,
2/6/2021 5:00,107.1,,
2/6/2021 5:15,114.3,,
2/6/2021 5:30,111.2,,
2/6/2021 5:45,120.7,,
2/6/2021 6:00,122.6,,
2/6/2021 6:15,127.2,,
2/6/2021 6:30,143.8,,
2/6/2021 6:45,132.3,,
2/6/2021 7:00,136.1,,
2/6/2021 7:15,133.8,,
2/6/2021 7:30,142.6,,
2/6/2021 7:45,139.8,,
2/6/2021 8:00,145.3,,
2/6/2021 8:15,150.5,,
2/6/2021 8:30,141.7,,
2/6/2021 8:45,158.3,,
2/6/2021 9:00,158.1,,
2/6/2021 9:15,160.7,,
2/6/2021 9:30,169.4,,
2/6/2021 9:45,162.1,,
2/6/2021 10:00,167.0,,
2/6/2021 10:15,159.9,,
2/6/2021 10:30,157.6,,
2/6/2021 10:45,162.2,,
2/6/2021 11:00,170.6,,
2/6/2021 11:15,171.7,,
2/6/2021 11:30,172.7,,
2/6/2021 11:45,183.9,,
2/6/2021 12:00,211.8,,
2/6/2021 12:15,219.8,,
2/6/2021 12:30,221.6,,
2/6/2021 12:45,228.9,,
2/6/2021 13:00,237.7,,
2/6/2021 13:15,238.0,,
2/6/2021 13:30,239.3,,
2/6/2021 13:45,243.9,,
2/6/2021 14:00,238.3,,
2/6/2021 14:15,233.2,,
2/6/2021 14:30,233.3,,
2/6/2021 14:45,233.3,,
2/6/2021 15:00,233.3,,
2/6/2021 15:15,232.2,,
2/6/2021 15:30,219.3,,
2/6/2021 15:45,218.5,,
2/6/2021 16:00,214.4,,
2/6/2021 16:15,216.0,,
2/6/2021 16:30,209.9,,
2/6/2021 16:45,216.6,,
2/6/2021 17:00,209.9,,
2/6/2021 17:15,214.1,,
2/6/2021 17:30,215.1,,
2/6/2021 17:45,214.2,,
2/6/2021 18:00,215.7,,
2/6/2021 18:15,214.3,,
2/6/2021 18:30,211.7,,
2/6/2021 18:45,207.1,,
2/6/2021 19:00,205.5,,
2/6/2021 19:15,211.5,,
2/6/2021 19:30,204.8,,
2/6/2021 19:45,207.7,,
2/6/2021 20:00,202.4,,
2/6/2021 20:15,207.0,,
2/6/2021 20:30,200.6,,
2/6/2021 20:45,200.6,,
2/6/2021 21:00,203.6,,
2/6/2021 21:15,201.8,,
2/6/2021 21:30,200.3,,
2/6/2021 21:45,191.0,,
2/6/2021 22:00,196.0,,
2/6/2021 22:15,196.9,,
2/6/2021 22:30,194.9,,
2/6/2021 22:45,194.0,,
2/6/2021 23:00,191.8,,
2/6/2021 23:15,192.4,,
2/6/2021 23:30,191.6,,
2/6/2021 23:45,193.3,,
2/7/2021 0:00,187.2,,
2/7/2021 0:15,186.1,,
2/7/2021 0:30,186.7,,
2/7/2021 0:45,188.7,,
2/7/2021 1:00,186.2,,
2/7/2021 1:15,186.3,,
2/7/2021 1:30,179.4,,
2/7/2021 1:45,177.1,,
2/7/2021 2:00,179.2,,
2/7/2021 2:15,175.7,,
2/7/2021 2:30,172.1,,
2/7/2021 2:45,175.0,,
2/7/2021 3:00,177.3,,
2/7/2021 3:15,168.3,,
2/7/2021 3:30,170.3,,
2/7/2021 3:45,166.9,,
2/7/2021 4:00,170.1,,
2/7/2021 4:15,167.6,,
2/7/2021 4:30,165.9,,
2/7/2021 4:45,162.5,,
2/7/2021 5:00,165.3,,
2/7/2021 5:15,163.2,,
2/7/2021 5:30,158.7,,
2/7/2021 5:45,161.0,,
2/7/2021 6:00,157.9,,
2/7/2021 6:15,149.8,,
2/7/2021 6:30,153.0,,
2/7/2021 6:45,153.9,,
2/7/2021 7:00,155.1,,
2/7/2021 7:15,149.8,,
2/7/2021 7:30,153.7,,
2/7/2021 7:45,152.1,,
2/7/2021 8:00,145.0,,
2/7/2021 8:15,146.4,,
2/7/2021 8:30,140.3,,
2/7/2021 8:45,145.0,,
2/7/2021 9:00,144.4,,
2/7/2021 9:15,144.1,,
2/7/2021 9:30,139.5,,
